-4;No toilet facilities available whilst our girls were playing football had a 15 minute treck back to our apartment to use the toilet - no bins available so there was rubbish blowing all over. Overpriced over cooked and over processed food from 1 burger van available. Girls teams from the football tournament treated like second class citizens - only had time to recognise the boys outstanding play at the trophy ceremony - no time for the girls - announced for all the resort to hear -. Ceiling falling down in room. Ants in kitchen and only the very basic equipment provided.
-4; On arrival everything was as it should be. The receptionist was charming and the entrance was acceptable! The room was one to be avoided at all costs. Room 1001! It was very dark and I mean dark...it might as well have been candle lit! (the lighting was horrendous!) When we walked in the room the noise from the outside main road hit you...not surprising the window was open. Not so bad when we closed it! The curtains were about 6''to short for the window and the lace was grimy! The room was large enough and adequate...But, believe me we never slept a wink...and we were there for 3 nights! The noise was unbelievable from the staff cupboard next door. Specially at about 6 am. The creaking of floor boards from above was unbelievable and last night was just a nightmare... the hotel had a disco/entertainment going on just below our room...we needn't have gone to bed at all...finishing well after midnight ...then there was the noise of the staff clearing away! Harrogate itself is a lovely place and we will go back...but, next time it will be in an holiday inn or a premier lodge hotel! 
-4; Took our daughter and her two young children here yesterday ,as a busy mum she deserved a treat .... I had been to Offley place for afternoon tea about 18 months ago and thought it would be the perfect treat!  The service by the young man was okay but the 'afternoon tea' was embarrasing - stale bread and a selection of cakes worthy of a very cheap frozen food chain !!!!!  I will post the photographs of the offering alongside the pictures from 18 months ago - this place has deteriated significantly . This cost over £70 !!!!! 
-4; in my own personal opinion.......certainly not worth £70 per head!  I have been attending the usual carribbean nights for a few years and althought a bit high on the price, it was worth going for that special occassion, bdays etc....over the years, I have notice that this event has definetely gone down hill, the quality of the food is below average, the food is not very tasty and rather bland lacking that wow effect, in my opinion is more of a work canteen school dinner buffet . Anyways in regards to the new years eve night event, the venue was half empty and full of pensioners (nothing against pensioners bless them but just explain the ambiance) as well as what appeared to be Holiday inn own staff, managers and friends and families of these as well as a few hotel guests/tourists that appeared to have popped down to fill the restaurant, wearing jeans trainers and the clothes they had been wearing through the day, no effort what so ever.....anyways my review on this night is that for new years eve NEVER AGAIN!!! Staff was very friendly, restaurant manager very accommodating and proffessional. 
-4;Me and my husband were really looking forward to our break away for the bank holiday weekend. I have to say we were not happy at all. Firstly I will point out the good points we had a working shower, good WIFI, a TV, comfy bed and the 3 course meal was lovely. Well when we checked in, we had requested a ground floor room when booking as I myself am disabled and have mobility problems, they hadn't reserved us a room at all on the ground floor and we were put on the first floor in room 22 even though I explained when booking about mobility issues. This was awful, the hotel has one very tiny lift, which you can squeeze a small wheelchair in, there is nothing on the website at all about limited access in the hotel, I wonder what would happen if the lift was out of order?. When we entered the room we were shocked, the room was extremely small, dated, decoration was in very poor condition, one of the windows didn't open, the ceiling fan didn't work, the heated towel rail in the bathroom didn't work, and the room was not clean, we could barely get our suitcase and hand luggage in the room. There was barely any room to get around the bed, and there was defently no room to put my wheelchair in, which I was not happy about having to leave it locked in the car in an area we were not familiar with. We then realised the room was missing usual hotel items which you would except in a 4* hotel we had no towels, bottled water, milk for tea or coffee, extra toilet rolls and had to go down to reception to request these items. We were also surprised that there was no mini bar or reading/bedside lights in the room. The room was very hot, the heating was not on and all rooms in the hotel had windows wide open. Dinner was lovely but the staff tried to charge us twice for the meal too. We had a very disturbed night too at around 4am/4.30am we had other guests in the hotel running up and down the corridor slamming doors... a bit of consideration for other people staying in the hotel wouldn't go a miss. Then to top it off in the morning we struggled to get down stairs waiting 10 minutes to use the lift and still couldn't get down so my husband helped me down the stairs so we could have breakfast. Breakfast, there was no organisation at all, there were no staff around or clean tables so we had to clean our own table and my husband got me breakfast which was barely warm. By morning we couldn't wait to leave and go and explore bournemouth. We won't be staying again. I wouldn't recommend it at all, and we will be putting a complaint in about the state of the hotel and the service provided. We can't comment on the spa facilities as we didn't use them as they closed early. The photos of the rooms on the website don't represent the rooms that are provided to guests in the hotel.
-4; I rarely write bad reviews of anywhere. However, the burford bridge hotel's service was really poor. I didn't stay at the hotel but went to sample their afternoon tea, which looked like it would've been very nice. We went to the bar to order but were told to sit down and the waiter would come to us. After 15 minutes he didn't come over but seemed to be loading up a bucket of ice instead. A female waitress walked past and asked if I wanted anything. I asked for a menu. She went to the bar and then came back to me and said someone else would bring me a menu. Another 15 minutes and no one came. There were a lot members of staff on duty but they appeared to be doing very little. I have been to the venue before for a wedding which was very nice. However, the lack of service on this occasion has put me off ever returning. 
-4; We have used Nent Hall over the past 23 years as a special place to eat. Up until now it has always been clean, tidy, friendly and the food (pub or restaurant) great..... What made up for 'the average' menu was made up for the staff..... Naomi being one who went out of her way to make our visit special.   Today was HORRENDOUS........ We were greeted by a female who huffed muttered in a foreign language and treated us as if we were doing her a favour......... speaking to other staff in a foreign language.....It was only when my husband rang the bell on the bar twice.... (she had her back to him playing with the till and then marched off with a dirty look) - The food had to be sent back twice (how can a chef burn scampi & suck the life out of microwave peas)..... On the second return the foreign speaking lady spoke to a equally foreign chap behind the bar who by all accounts thought my complaints very amusing! First two bottles of wine 'unavailable' so went for Rose Tattinger at £70.00 which was eventually served room temperature and only when requested a small wine cooler with a few blobs of ice was supplied. The food was not even up to Motorway food standard..... I will never eat there again..... My favorite restaurant has been turned into a place where nobody cares about the food or the service and customers are obviously ruining their day by coming in and asking for food.....NEVER AGAIN.... AND WE WILL BE TELLING ALL OUR LOCAL FRIENDS, 
-4;" Well where to begin! We chose the Novotel as we were attending a wedding in Bristol, so I booked 2 rooms for 2 nights and 1 room for 1 night. We checked in and all was OK there and we were given rooms 313 and 314 for the 2 night stays and 309 for the 1 night stay. We got into the right hand lift and got stuck, nothing was working on the panel, except for the extremely loud and annoying lift music, I pressed the emergency bell to be greeted by a message &quot;your call is important to us and will be answered as soon as possible&quot;. When someone did answer the emergency bell, we were asked &quot;what's the postcode?&quot;, why would anyone have the postcode of the hotel? We told the operator this and was told to &quot;stop shouting&quot;. We weren't shouting we just couldn't hear ourselves over the lift music. By the end of speaking to the Operator and advising him where we were he said he would send a lift engineer asap. I phoned reception and they came and made an attempt to get us out, but the lift door would only open a tiny bit, which my Husband kept his foot in as it was getting hotter and hotter. A couple were keeping us company as the hotel staff after trying to open the lift doors had disappeared. My Husband kept trying and trying to prize the doors apart when about 20 minutes later they gave, and we were able to get out of the lifts. We weren't even asked if we were OK by the hotel staff, let alone offer us some water or something to just help us with the anxiety of it all. Just to advise you that my Husband went down to the car at 2350 hours and the lift engineer was just arriving, so if we had had to wait for them we would have had to wait for over 2 hours, not a thought that I relish.  When we got into rooms 313 and 314 they were so hot, they were stifling, and that remained the case for the whole weekend. How they can advertise these rooms as air conditioned I do not know, because they most certainly are not. Overall the comfort of the bed is good, but it was just so hot, that even when we switched from the air conditioning to opening the windows there was no difference, the rooms were still uncomfortably hot.   Breakfast on Saturday morning, one word TEPID everything was tepid verging on cold from the coffee to the full English breakfast buffet. I asked for another pot of coffee as it was cold, I told the waiter and he said &quot;the outside of the jugs are cold&quot;, and I told him that no the coffee inside the pots is cold. He went and got me another pot of coffee, but it still wasn't overly hot. The hot breakfast items were tepid, it was horrible. I again told the waiter and he said &quot;I can go and get you some hot breakfast from the kitchen&quot;, why wasn't there hot breakfast items on the buffet?. Another Lady on the table next to us said to a Waitress that she had ordered poached eggs for her breakfast, but she had eaten breakfast, which was cold, and the Waitress replied &quot;there's only one breakfast chef working, and that the breakfast buffet had been sat there for a while.&quot; I not only told the waiters about our cold breakfast items and coffee, but I went and told the Receptionist about it as well as the hotel rooms being so hot, and got nothing apart from a &quot;sorry about that&quot;. Needless to say, we didn't bother with breakfast on Sunday morning.  I came back to the hotel on the Saturday afternoon and the door card wasn't working, to be told &quot;if you keep it next to a mobile it deactivates it&quot;. I only wanted the door card to work, not a lecture, how was I to know, and I hadn't had it next to my mobile on purpose.  On checkout I was asked the mandatory question &quot;was everything OK with your stay?&quot; and I told her no, and the issues that I had had, to be told again &quot;sorry about that.&quot;, nothing was resolved, I wasn't spoken to by anybody who could rectify anything, and to be quite honest the staff didn't really seem to care. So needless to say, I won't be stopping in the Novotel Bristol City Centre again. It's a shame as I like Novotel Hotels in general, but this one was certainly a disappointment and will make me think twice about, which brand of hotel I will stay in in the future. "
-4; Disappointed with the room on arrival as we thought we had booked a larger room with two double beds - not a double room with a pop-up single bed. A dirty black hair garnished our dessert which completley ruined our evening meal. The television ariel was loose so we kept losing our picture and sound. The breakfast was ok apart from when asking for a pot of Earl Grey tea they put one Earl Grey and one English tea bag in together. Whilst at reception to give them feedback I was shocked to hear that a customer was requesting a first aid bag as their son had just cut himself on a sharp edge on the pop-up bed. There was also a complaint about no arrival of newspapers however this was due to them been given the wrong room on arrival (non smoking not smoking) and this was probably why they hadn't gotten their papers as they changed room! What a poor service for the amount they charge - I would not us this Marriott again. 
-4; I arrange to meet an colleague for lunch at the Hilton. I arrive 45 mins before him and agree to wait in the lounge. having sat for 30 mins for service I approached the bar and asked for a tea only to be told to sit and wait for service. I am not used to this level of poor service especially when their prices are top end and car parking extra. Needless to say I will not be going again! 
